265,XWA,,,
0,X-Wing,1,,35
24,Y-Wing,1,,35
48,A-Wing,1,,35
72,B-Wing,1,,35
96,TIE Fighter,1,,35
120,TIE Interceptor,1,,35
144,TIE Bomber,1,,35
168,TIE Advanced,1,,35
192,TIE Defender,1,,35
216,Authority IRD,1,,35
240,Toscan Fighter,1,,35
264,Missile Boat,1,,35
288,T-Wing,1,,35
312,Z-95 Headhunter,1,,35
336,R-41 Starchaser,1,,35
360,Assault Gunboat,1,,35
384,Skipray Blastboat,1,,35
408,TIE Exp. M1 (Bizarro),1,,35
432,TIE Exp. M2 (BigGun),1,,35
456,TIE Exp. M3 (Warheads),1,,35
480,TIE Exp. M4 (Bomb),1,,35
504,TIE Exp. M5 (Booster),1,,35
528,Cloakshape Fighter,1,,35
552,Razor Fighter,1,,35
576,Planetary Fighter,1,,35
600,Supa Fighter,1,,35
624,Pinook Fighter,1,,35
648,*Booster Pack,1,,35
672,Preybird Fighter,1,,35
696,*StarViper,1,,35
720,Firespray (Slave I),1,,35
744,Pursuer (Slave II),1,,35
768,*Reserved Fighter,1,,35
792,*Reserved Fighter,1,,35
816,*Reserved Fighter,1,,35
840,*Reserved Fighter,1,,35
864,*Reserved Fighter,1,,35
888,*Reserved Fighter,1,,35
912,*Reserved Fighter,1,,35
936,*Reserved Fighter,1,,35
960,*Reserved Fighter,1,,35
984,*Reserved Fighter,1,,35
1008,Utility Tug,1,,35
1032,Combat Utility Vehicle,1,,35
1056,Heavy Lifter,1,,35
1080,Mole Miner,1,,35
1104,Escape Pod,1,,35
1128,Escape Pod 2,1,,35
1152,*Reserved Utility,1,,35
1176,Shuttle,1,,35
1200,Escort Shuttle,1,,35
1224,Stormtrooper Transport,1,,35
1248,Assault Transport,1,,35
1272,Escort Transport,1,,35
1296,System Patrol Craft,1,,35
1320,Scout Craft,1,,35
1344,Muurian Transport,1,,35
1368,YT-1300 Corellian Transport,1,,35
1392,Millennium Falcon (YT-1300),1,,35
1416,YT-2400 (Outrider),1,,35
1440,Imperial Landing Craft,1,,35
1464,Assault Shuttle,1,,35
1488,Luxury Yacht LT3000,1,,35
1512,Ferryboat Liner,1,,35
1536,YT-2000 (Otana),1,,35
1560,*Reserved Shuttle,1,,35
1584,*Reserved Shuttle,1,,35
1608,*Reserved Shuttle,1,,35
1632,*Reserved Shuttle,1,,35
1656,*Reserved Shuttle,1,,35
1680,Container A,1,,35
1704,Container B,1,,35
1728,Container C,1,,35
1752,Container D,1,,35
1776,Container E,1,,35
1800,Container F,1,,35
1824,Container G,1,,35
1848,Container H,1,,35
1872,Container I,1,,35
