265,XWA,,,
0,X-Wing,1,,19
24,Y-Wing,1,,19
48,A-Wing,1,,19
72,B-Wing,1,,19
96,TIE Fighter,1,,19
120,TIE Interceptor,1,,19
144,TIE Bomber,1,,19
168,TIE Advanced,1,,19
192,TIE Defender,1,,19
216,Authority IRD,1,,19
240,Toscan Fighter,1,,19
264,Missile Boat,1,,19
288,T-Wing,1,,19
312,Z-95 Headhunter,1,,19
336,R-41 Starchaser,1,,19
360,Assault Gunboat,1,,19
384,Skipray Blastboat,1,,19
408,TIE Exp. M1 (Bizarro),1,,19
432,TIE Exp. M2 (BigGun),1,,19
456,TIE Exp. M3 (Warheads),1,,19
480,TIE Exp. M4 (Bomb),1,,19
504,TIE Exp. M5 (Booster),1,,19
528,Cloakshape Fighter,1,,19
552,Razor Fighter,1,,19
576,Planetary Fighter,1,,19
600,Supa Fighter,1,,19
624,Pinook Fighter,1,,19
648,*Booster Pack,1,,19
672,Preybird Fighter,1,,19
696,*StarViper,1,,19
720,Firespray (Slave I),1,,19
744,Pursuer (Slave II),1,,19
768,*Reserved Fighter,1,,19
792,*Reserved Fighter,1,,19
816,*Reserved Fighter,1,,19
840,*Reserved Fighter,1,,19
864,*Reserved Fighter,1,,19
888,*Reserved Fighter,1,,19
912,*Reserved Fighter,1,,19
936,*Reserved Fighter,1,,19
960,*Reserved Fighter,1,,19
984,*Reserved Fighter,1,,19
1008,Utility Tug,1,,19
1032,Combat Utility Vehicle,1,,19
1056,Heavy Lifter,1,,19
1080,Mole Miner,1,,19
1104,Escape Pod,1,,19
1128,Escape Pod 2,1,,19
1152,*Reserved Utility,1,,19
1176,Shuttle,1,,19
1200,Escort Shuttle,1,,19
1224,Stormtrooper Transport,1,,19
1248,Assault Transport,1,,19
1272,Escort Transport,1,,19
1296,System Patrol Craft,1,,19
1320,Scout Craft,1,,19
1344,Muurian Transport,1,,19
1368,YT-1300 Corellian Transport,1,,19
1392,Millennium Falcon (YT-1300),1,,19
1416,YT-2400 (Outrider),1,,19
1440,Imperial Landing Craft,1,,19
1464,Assault Shuttle,1,,19
1488,Luxury Yacht LT3000,1,,19
1512,Ferryboat Liner,1,,19
1536,YT-2000 (Otana),1,,19
1560,*Reserved Shuttle,1,,19
1584,*Reserved Shuttle,1,,19
1608,*Reserved Shuttle,1,,19
1632,*Reserved Shuttle,1,,19
1656,*Reserved Shuttle,1,,19
1680,Container A,1,,19
1704,Container B,1,,19
1728,Container C,1,,19
1752,Container D,1,,19
1776,Container E,1,,19
1800,Container F,1,,19
1824,Container G,1,,19
1848,Container H,1,,19
1872,Container I,1,,19
1896,Cargo Canister,1,,19
1920,Pressure Tank,1,,19
1944,Container J,1,,19
1968,Container K,1,,19
1992,Container L,1,,19
2016,Container Hangar,1,,19
2040,*Reserved Container,1,,19
2064,*Reserved Container,1,,19
2088,*Reserved Container,1,,19
2112,*Reserved Container,1,,19
2136,*Reserved Container,1,,19
2160,Bulk Freighter,1,,19
2184,Cargo Ferry,1,,19
2208,Modular Conveyor,1,,19
2232,Container Transport,1,,19
2256,Medium Transport,1,,19
2280,Star Galleon,1,,19
2304,Modified Action Transport,1,,19
2328,Mobquet Transport,1,,19
2352,Xiytiar Transport,1,,19
2376,Freighter Type C,1,,19
2400,Freighter Type H,1,,19
2424,Freighter Type K,1,,19
2448,*Freighter Type L,1,,19
2472,*Freighter Type P,1,,19
2496,Cargo Freighter,1,,19
2520,*Cargo Freighter 2,1,,19
2544,*Cargo Freighter 3,1,,19
2568,*Cargo Freighter 4,1,,19
2592,*Cargo Freighter 5,1,,19
2616,Cargo Tanker,1,,19
2640,*Cargo Tanker 2,1,,19
2664,*Cargo Tanker 3,1,,19
2688,*Cargo Tanker 4,1,,19
2712,*Cargo Tanker 5,1,,19
2736,Suprosa,1,,19
2760,*Reserved Freighter,1,,19
2784,*Reserved Freighter,1,,19
2808,*Reserved Freighter,1,,19
2832,*Reserved Freighter,1,,19
2856,*Reserved Freighter,1,,19
2880,*Reserved Freighter,1,,19
2904,*Reserved Freighter,1,,19
2928,*Reserved Freighter,1,,19
2952,*Reserved Freighter,1,,19
2976,*Reserved Freighter,1,,19
3000,Corellian Corvette,1,,19
3024,Modified Corvette,1,,19
3048,Nebulon-B Frigate,1,,19
3072,Modified Frigate,1,,19
3096,Passenger Liner,1,,19
3120,Carrack Cruiser,1,,19
3144,Strike Cruiser,1,,19
3168,Escort Carrier,1,,19
3192,Dreadnaught,1,,19
3216,MC80a Calamari Cruiser,1,,19
3240,MC40a Light Calamari Cruiser,1,,19
3264,Interdictor Im-418,1,,19
3288,Victory Class Star Destroyer,1,,19
3312,Imperial Class Star Destroyer,1,,19
3336,Super Star Destroyer,1,,19
3360,*Modified Strike Cruiser,1,,19
3384,Lancer Frigate,1,,19
3408,Bulk Crusier,1,,19
3432,Assault Frigate,1,,19
3456,Corellian Gunship,1,,19
3480,Marauder Corvette,1,,19
3504,Imperial Research Ship,1,,19
3528,Winged Calamari Cruiser,1,,19
3552,Victory Class Star Destroyer II,1,,19
3576,Imperial Class Star Destroyer II,1,,19
3600,*Reserved Starship,1,,19
3624,*Reserved Starship,1,,19
3648,XQ1 Platform,1,,19
3672,XQ2 Platform,1,,19
3696,XQ3 Platform,1,,19
3720,XQ4 Platform,1,,19
